1570105979067.72998047,0.02269200,-0.00256200,1.01638200,0.00786421,0.07040986,-8.76300000,15.64150000,-1.52450000,1704.00000000,7347.00000000,-12116.00000000
1570105979131.93994141,0.01915400,-0.00475800,1.00101000,0.01714082,0.04427866,-10.76300000,13.64150000,2.47550000,1704.00000000,7347.00000000,-12116.00000000
1570105979194.95043945,0.02720600,-0.00573400,1.00308400,-0.02666078,-0.17833101,-10.76300000,23.64150000,1.47550000,1752.00000000,7315.00000000,-12067.00000000
1570105979257.72265625,0.02257000,-0.00610000,1.01199000,-0.04906667,0.07819278,-6.76300000,11.64150000,-3.52450000,1752.00000000,7315.00000000,-12067.00000000
1570105979320.44848633,0.02415600,-0.00549000,1.00906200,0.17321544,-0.01158522,-13.76300000,29.64150000,9.47550000,1751.00000000,7295.00000000,-12042.00000000
1570105979383.28149414,0.02293600,-0.00439200,1.00601200,0.12480515,0.05924222,-12.76300000,25.64150000,7.47550000,1733.00000000,7324.00000000,-12064.00000000
1570105979446.20336914,0.02305800,-0.00463600,1.00589000,0.12997524,-0.52948753,-7.76300000,17.64150000,-8.52450000,1733.00000000,7324.00000000,-12064.00000000
1570105979509.00854492,0.02537600,-0.00488000,0.97417000,-0.04582715,-0.24479627,-1.76300000,8.64150000,0.47550000,1714.00000000,7352.00000000,-12050.00000000
1570105979571.83789062,0.02562000,-0.00610000,1.01894400,0.11302297,-0.24176174,4.23700000,-1.35850000,-20.52450000,1728.00000000,7353.00000000,-12034.00000000
1570105979635.16796875,0.02269200,-0.00597800,1.00796400,-0.04153626,0.01105762,0.23700000,-0.35850000,-9.52450000,1728.00000000,7353.00000000,-12034.00000000
1570105979697.91113281,0.02135000,-0.00732000,1.01260000,-0.11592718,0.24494775,-21.76300000,27.64150000,15.47550000,1745.00000000,7311.00000000,-12033.00000000
1570105979760.73120117,0.02549800,-0.00585600,1.00320600,-0.03628891,-0.09337215,-18.76300000,22.64150000,5.47550000,1734.00000000,7307.00000000,-12032.00000000
1570105979823.45483398,0.02452200,-0.00536800,1.00723200,-0.00426994,-0.01866256,4.23700000,-4.35850000,-13.52450000,1734.00000000,7307.00000000,-12032.00000000
1570105979886.31542969,0.02440000,-0.00561200,1.01211200,-0.04975689,-0.00147219,-0.76300000,-1.35850000,-9.52450000,1740.00000000,7336.00000000,-12063.00000000
1570105979949.09863281,0.02159400,-0.00646600,1.01003800,-0.06287607,0.13403779,-0.76300000,7.64150000,-7.52450000,1766.00000000,7347.00000000,-12001.00000000
1570105980011.92651367,0.02513200,-0.00658800,1.00796400,-0.07059145,-0.33486556,-9.76300000,20.64150000,1.47550000,1766.00000000,7347.00000000,-12001.00000000
1570105980074.90136719,0.02427800,-0.00475800,1.00540200,-0.04738291,-0.24741353,1.23700000,3.64150000,-12.52450000,1710.00000000,7330.00000000,-11989.00000000
1570105980137.98535156,0.02501000,-0.00585600,1.00235200,0.01232536,0.08712261,-8.76300000,42.64150000,17.47550000,1710.00000000,7330.00000000,-12024.00000000
