1570110269932.43627930,0.01439600,-0.00683200,0.99857000,-0.14499555,-0.09313602,0.07896000,-0.19663000,-0.22774500,3231.00000000,7269.00000000,-12273.00000000
1570110269996.09301758,0.01915400,-0.00451400,1.00381600,0.01155792,-0.16490560,0.21896000,-0.16163000,-0.05274500,3231.00000000,7269.00000000,-12273.00000000
1570110270059.07885742,0.01598200,-0.00414800,1.00845200,-0.15751613,0.02943499,0.14896000,-0.09163000,-0.05274500,3270.00000000,7257.00000000,-12227.00000000
1570110270122.12915039,0.01537200,-0.00451400,1.01040400,-0.18070705,0.36347727,0.28896000,-0.30163000,-0.96274500,3270.00000000,7257.00000000,-12227.00000000
1570110270185.26220703,0.01805600,-0.00427000,1.00601200,0.02590489,-0.10714234,0.18396000,-0.61663000,-0.43774500,3256.00000000,7285.00000000,-12301.00000000
1570110270248.41772461,0.01671400,-0.00353800,1.00735400,0.10324307,-0.29633226,0.07896000,-0.12663000,0.08725500,3290.00000000,7265.00000000,-12250.00000000
1570110270311.59863281,0.01549400,-0.00280600,1.00479200,0.07507162,-0.01433891,0.70896000,-0.89663000,-0.50774500,3290.00000000,7265.00000000,-12250.00000000
1570110270374.73486328,0.01830000,-0.00451400,1.00686600,-0.02192638,-0.11017952,0.39396000,-0.30163000,-0.26274500,3283.00000000,7297.00000000,-12273.00000000
1570110270437.76025391,0.01647000,-0.00463600,1.01138000,-0.09485618,0.00377969,0.60396000,-0.79163000,-0.50774500,3242.00000000,7260.00000000,-12206.00000000
1570110270500.85180664,0.01659200,-0.00341600,1.00820800,-0.00142408,0.17354639,0.18396000,-0.19663000,-0.12274500,3242.00000000,7260.00000000,-12206.00000000
1570110270563.80395508,0.01744600,-0.00463600,1.00515800,0.40999497,-0.58696864,-0.13104000,0.11837000,0.61225500,3293.00000000,7250.00000000,-12243.00000000
1570110270627.16552734,0.01781200,-0.00439200,1.01052600,0.08982028,-0.19567731,0.11396000,-1.52663000,-0.96274500,3295.00000000,7255.00000000,-12236.00000000
1570110270690.20141602,0.01573800,-0.00402600,1.01748000,0.00837298,0.04553712,0.04396000,-0.23163000,0.08725500,3295.00000000,7255.00000000,-12236.00000000
1570110270753.27124023,0.01451800,-0.00451400,1.00479200,-0.02230723,-0.02824256,-0.30604000,0.22337000,0.26225500,3277.00000000,7245.00000000,-12219.00000000
1570110270816.34082031,0.01744600,-0.00427000,1.00442600,-0.01099169,-0.07363416,0.39396000,-0.37163000,-0.29774500,3257.00000000,7275.00000000,-12227.00000000
1570110270879.37451172,0.01537200,-0.00463600,1.00491400,-0.04985967,0.05606851,0.28896000,-0.26663000,-0.22774500,3257.00000000,7275.00000000,-12227.00000000
1570110270942.47070312,0.01744600,-0.00451400,1.00881800,0.35364796,-0.65906025,-0.02604000,0.22337000,1.06725500,3247.00000000,7270.00000000,-12283.00000000
1570110271005.60131836,0.01708000,-0.00378200,1.00955000,-0.05659144,-0.00578229,0.18396000,-0.16163000,0.15725500,3267.00000000,7276.00000000,-12267.00000000
