1570008443298.88305664,0.00256200,-0.01232200,0.99661800,-0.15380642,0.10231374,9.56150000,-13.85600000,-4.33750000,3453.00000000,7037.00000000,-12355.00000000
1570008443366.33959961,0.00122000,-0.01000400,1.00772000,-0.03327881,0.03325281,1.56150000,0.14400000,-1.33750000,3453.00000000,7037.00000000,-12355.00000000
1570008443430.82128906,0.00244000,-0.00805200,1.01089200,-0.02799489,-0.02928269,-1.43850000,2.14400000,1.66250000,3443.00000000,7034.00000000,-12326.00000000
1570008443496.79541016,0.00268400,-0.00976000,1.00735400,-0.02491295,-0.05111832,1.56150000,0.14400000,-1.33750000,3438.00000000,7054.00000000,-12328.00000000
1570008443558.51098633,0.00292800,-0.01134600,1.00857400,-0.10777138,-0.06305113,1.56150000,-1.85600000,-2.33750000,3438.00000000,7054.00000000,-12328.00000000
1570008443620.17163086,0.00366000,-0.00854000,1.00833000,0.04778412,-0.18883154,2.56150000,-1.85600000,-1.33750000,3435.00000000,7092.00000000,-12303.00000000
1570008443681.85058594,0.00268400,-0.00854000,1.00564600,-0.04387005,0.04670985,0.56150000,-14.85600000,-8.33750000,3435.00000000,7092.00000000,-12303.00000000
1570008443743.61962891,0.00244000,-0.01000400,1.00674400,0.18796983,-0.28415419,-2.43850000,3.14400000,-2.33750000,3435.00000000,7055.00000000,-12303.00000000
1570008443805.30688477,0.00183000,-0.00866200,1.01113600,0.04227105,0.12304978,1.56150000,-0.85600000,-0.33750000,3433.00000000,7078.00000000,-12303.00000000
1570008443868.32543945,0.00146400,-0.00963800,1.00625600,-0.17454626,0.08150321,-1.43850000,4.14400000,-6.33750000,3433.00000000,7078.00000000,-12303.00000000
1570008443929.94726562,0.00073200,-0.00878400,1.00576800,0.04724898,0.06761552,5.56150000,-4.85600000,-1.33750000,3439.00000000,7071.00000000,-12321.00000000
1570008443991.59057617,0.00280600,-0.01146800,1.01113600,-0.04975774,-0.05725653,-2.43850000,3.14400000,2.66250000,3450.00000000,7086.00000000,-12293.00000000
1570008444053.44018555,0.00353800,-0.01110200,1.01101400,-0.09808891,-0.09880839,-8.43850000,3.14400000,1.66250000,3450.00000000,7086.00000000,-12293.00000000
1570008444115.12475586,0.00207400,-0.00951600,1.00686600,-0.00846141,-0.01570193,-8.43850000,16.14400000,5.66250000,3449.00000000,7065.00000000,-12288.00000000
1570008444176.79516602,0.00317200,-0.01159000,1.00637800,-0.12678903,-0.01575660,13.56150000,-15.85600000,-6.33750000,3478.00000000,7051.00000000,-12290.00000000
1570008444239.85424805,0.00317200,-0.00890600,1.00698800,0.02489469,-0.07866387,15.56150000,-22.85600000,-9.33750000,3478.00000000,7051.00000000,-12290.00000000
