1570014707549.67553711,0.00244000,-0.00683200,1.01894400,-0.06865515,0.00742774,-12.19100000,23.84150000,16.62400000,3294.00000000,7237.00000000,-12415.00000000
1570014707613.19995117,0.00317200,-0.00768600,1.01284400,-0.02323963,-0.04798893,9.80900000,-6.15850000,-4.37600000,3294.00000000,7237.00000000,-12415.00000000
1570014707676.10327148,-0.00134200,-0.00671000,1.00906200,0.03324476,0.11738617,-24.19100000,35.84150000,18.62400000,3323.00000000,7244.00000000,-12396.00000000
1570014707738.84545898,-0.00061000,-0.00573400,1.00564600,0.08262197,0.07671851,-9.19100000,8.84150000,5.62400000,3323.00000000,7244.00000000,-12396.00000000
1570014707801.95385742,0.00109800,-0.00719800,1.00796400,0.27341406,-0.02043054,2.80900000,-5.15850000,0.62400000,3345.00000000,7252.00000000,-12410.00000000
1570014707864.87329102,0.00073200,-0.00671000,1.01223400,-0.23245442,1.75470379,4.80900000,-6.15850000,-5.37600000,3294.00000000,7266.00000000,-12434.00000000
1570014707927.71582031,-0.00024400,-0.00671000,1.00845200,-0.08393829,-0.02107947,1.80900000,-5.15850000,-5.37600000,3294.00000000,7266.00000000,-12434.00000000
1570014707990.55053711,-0.00158600,-0.00610000,1.00650000,-0.23737453,0.20918626,9.80900000,-10.15850000,-5.37600000,3298.00000000,7245.00000000,-12435.00000000
1570014708053.45019531,0.00170800,-0.00549000,1.00808600,0.07177973,-0.01374397,-1.19100000,-15.15850000,-11.37600000,3297.00000000,7249.00000000,-12450.00000000
1570014708116.47460938,0.00012200,-0.00634400,1.00723200,0.16864933,-0.18034639,-22.19100000,23.84150000,18.62400000,3297.00000000,7249.00000000,-12450.00000000
1570014708179.31542969,0.00109800,-0.00744200,1.00759800,-0.01162946,0.11109899,-0.19100000,2.84150000,-0.37600000,3294.00000000,7255.00000000,-12390.00000000
1570014708242.04785156,-0.02928000,-0.00634400,1.01101400,0.04056260,0.05599552,0.80900000,-0.15850000,-1.37600000,3311.00000000,7246.00000000,-12394.00000000
1570014708304.74682617,0.00097600,-0.00707600,1.00845200,0.00795986,-0.01393894,4.80900000,-6.15850000,-3.37600000,3311.00000000,7246.00000000,-12394.00000000
1570014708367.65893555,0.00109800,-0.00719800,1.00711000,0.00372579,-0.02048163,13.80900000,-25.15850000,-13.37600000,3295.00000000,7276.00000000,-12384.00000000
1570014708430.55981445,0.00244000,-0.00658800,1.01235600,-0.05893388,-0.09664679,-13.19100000,9.84150000,9.62400000,3264.00000000,7263.00000000,-12413.00000000
1570014708493.38085938,0.00012200,-0.00756400,1.00833000,0.11068810,0.03473059,8.80900000,-11.15850000,-7.37600000,3264.00000000,7263.00000000,-12413.00000000
1570014708556.27075195,0.00158600,-0.00646600,1.00503600,-0.15551455,0.17473848,-2.19100000,0.84150000,-24.37600000,3294.00000000,7271.00000000,-12444.00000000
1570014708619.04443359,0.00158600,-0.00646600,1.00869600,0.02381737,-0.38754057,-2.19100000,-0.15850000,-2.37600000,3294.00000000,7271.00000000,-12444.00000000
1570014708681.84570312,0.00207400,-0.00610000,1.00967200,0.07807031,-0.18753421,-8.19100000,5.84150000,3.62400000,3283.00000000,7272.00000000,-12392.00000000
1570014708744.67089844,-0.00048800,-0.00671000,0.99893600,0.12464610,0.00673996,-4.19100000,2.84150000,0.62400000,3283.00000000,7265.00000000,-12426.00000000
1570014708807.47436523,-0.00012200,-0.00890600,1.01052600,-0.14181678,0.29765266,13.80900000,-14.15850000,-7.37600000,3283.00000000,7265.00000000,-12426.00000000
1570014708870.28808594,-0.00085400,-0.00329400,1.00906200,0.22450581,-0.02061826,37.80900000,-48.15850000,-31.37600000,3305.00000000,7256.00000000,-12414.00000000
1570014708933.05957031,0.00000000,-0.00768600,1.00711000,-0.02571530,-0.01379709,16.80900000,-25.15850000,-15.37600000,3317.00000000,7261.00000000,-12415.00000000
1570014708995.85815430,0.00061000,-0.00719800,1.01064800,0.00095179,0.00693165,-22.19100000,25.84150000,17.62400000,3317.00000000,7261.00000000,-12415.00000000
1570014709058.71337891,0.00036600,-0.00829600,1.01101400,-0.06213833,0.02082973,-18.19100000,23.84150000,15.62400000,3268.00000000,7257.00000000,-12416.00000000
1570014709121.36352539,-0.00170800,-0.00646600,1.00576800,-0.04410724,0.13837915,22.80900000,-23.15850000,-18.37600000,3297.00000000,7242.00000000,-12408.00000000
1570014709184.26440430,0.00134200,-0.00597800,1.00796400,0.10585692,-0.03469386,0.80900000,-4.15850000,0.62400000,3297.00000000,7242.00000000,-12408.00000000
1570014709247.30541992,0.00207400,-0.00866200,1.00955000,-0.06094670,0.11020309,-15.19100000,18.84150000,7.62400000,3304.00000000,7249.00000000,-12407.00000000
1570014709311.12841797,0.00012200,-0.00817400,1.00454800,-0.24947550,0.25046550,-4.19100000,28.84150000,18.62400000,3305.00000000,7257.00000000,-12390.00000000
1570014709373.97290039,0.00073200,-0.00634400,1.01028200,0.05176206,0.06940240,9.80900000,-11.15850000,-7.37600000,3305.00000000,7257.00000000,-12390.00000000
1570014709436.97485352,0.00012200,-0.00561200,1.01003800,0.09350477,-0.00666962,-1.19100000,4.84150000,1.62400000,3296.00000000,7249.00000000,-12391.00000000
1570014709500.69897461,-0.00048800,-0.00793000,1.00845200,-0.01747590,0.06940551,-4.19100000,6.84150000,1.62400000,3323.00000000,7259.00000000,-12439.00000000
1570014709563.58496094,-0.00048800,-0.00780800,1.00979400,-0.14652786,-1.69472979,-9.19100000,10.84150000,3.62400000,3323.00000000,7259.00000000,-12439.00000000
1570014709626.31762695,-0.00207400,-0.00719800,1.01052600,0.13354493,0.11817620,-0.19100000,3.84150000,0.62400000,3335.00000000,7286.00000000,-12389.00000000
1570014709689.18627930,0.00036600,-0.00719800,1.00759800,-0.15207280,0.07651767,11.80900000,-9.15850000,-6.37600000,3335.00000000,7286.00000000,-12389.00000000
1570014709752.02612305,0.00048800,-0.00707600,1.00808600,0.04435614,0.13871915,-6.19100000,-6.15850000,-0.37600000,3307.00000000,7250.00000000,-12408.00000000
1570014709814.85229492,0.00158600,-0.00683200,1.00491400,0.17504378,-0.10434525,-7.19100000,21.84150000,14.62400000,3341.00000000,7283.00000000,-12416.00000000
1570014709877.74145508,0.00097600,-0.00817400,1.00381600,-0.05500162,-0.07664845,10.80900000,-11.15850000,-8.37600000,3341.00000000,7283.00000000,-12416.00000000
1570014709940.52441406,-0.00048800,-0.00646600,1.00650000,0.04346551,0.02089277,-29.19100000,36.84150000,25.62400000,3320.00000000,7257.00000000,-12367.00000000
1570014710003.47387695,0.00061000,-0.00610000,1.00979400,0.06882745,0.00745588,-0.19100000,3.84150000,2.62400000,3305.00000000,7252.00000000,-12413.00000000
1570014710066.46362305,0.00073200,-0.00744200,1.01040400,-0.01035263,0.00022967,-13.19100000,14.84150000,10.62400000,3305.00000000,7252.00000000,-12413.00000000
1570014710129.17236328,-0.00036600,-0.00732000,1.00991600,0.22996205,0.06267871,-10.19100000,7.84150000,9.62400000,3306.00000000,7235.00000000,-12414.00000000
1570014710191.98046875,-0.00061000,-0.00658800,1.00930600,0.11910689,-1.70618670,-6.19100000,13.84150000,6.62400000,3307.00000000,7279.00000000,-12402.00000000
1570014710254.89013672,-0.00012200,-0.00683200,1.00808600,0.07774483,0.18080884,5.80900000,-10.15850000,-12.37600000,3307.00000000,7279.00000000,-12402.00000000
1570014710317.69873047,-0.00170800,-0.00805200,1.00906200,-0.20111094,0.18628322,3.80900000,-4.15850000,0.62400000,3316.00000000,7275.00000000,-12393.00000000
1570014710380.54760742,0.00146400,-0.00695400,1.01199000,-0.24123447,-0.06821189,0.80900000,33.84150000,18.62400000,3321.00000000,7259.00000000,-12416.00000000
1570014710443.27319336,0.00109800,-0.00744200,1.01918800,-0.17140866,0.04172717,1.80900000,-26.15850000,-18.37600000,3321.00000000,7259.00000000,-12416.00000000
1570014710506.04492188,0.00036600,-0.00890600,1.00601200,0.04328712,-0.01385816,-0.19100000,41.84150000,29.62400000,3294.00000000,7228.00000000,-12421.00000000
1570014710568.94409180,0.00195200,-0.00646600,1.01125800,0.04519770,0.13158473,-1.19100000,0.84150000,-0.37600000,3294.00000000,7228.00000000,-12421.00000000
1570014710631.70751953,0.00244000,-0.00719800,1.01162400,0.00387309,0.04172717,-27.19100000,31.84150000,20.62400000,3300.00000000,7264.00000000,-12391.00000000
1570014710694.55834961,-0.00048800,-0.00719800,1.00686600,0.00602487,0.06921965,-22.19100000,30.84150000,17.62400000,3295.00000000,7253.00000000,-12445.00000000
1570014710757.66259766,0.00048800,-0.00707600,1.00906200,-0.01664851,0.01410220,12.80900000,-21.15850000,-9.37600000,3295.00000000,7253.00000000,-12445.00000000
1570014710820.75317383,0.00097600,-0.00634400,1.00784200,-0.04873732,-0.01323102,-6.19100000,9.84150000,0.62400000,3312.00000000,7250.00000000,-12414.00000000
1570014710883.79394531,-0.00085400,-0.00634400,1.00576800,0.14580328,-0.22401195,-12.19100000,11.84150000,2.62400000,3293.00000000,7261.00000000,-12401.00000000
1570014710946.70800781,0.00097600,-0.00658800,1.00894000,-0.12416331,-0.30853903,-0.19100000,-3.15850000,-7.37600000,3293.00000000,7261.00000000,-12401.00000000
1570014711009.47412109,0.00061000,-0.00854000,1.01467400,-0.18777832,0.01417269,1.80900000,12.84150000,7.62400000,3295.00000000,7288.00000000,-12457.00000000
1570014711072.31323242,0.00061000,-0.00719800,1.01345400,-0.11952865,0.29001735,-0.19100000,-1.15850000,2.62400000,3337.00000000,7270.00000000,-12421.00000000
1570014711135.04956055,-0.00012200,-0.01098000,1.01357600,-0.20911346,0.15206390,25.80900000,-41.15850000,-25.37600000,3337.00000000,7270.00000000,-12421.00000000
1570014711198.00122070,-0.03123200,-0.00793000,1.01077000,-0.03796263,0.05555795,8.80900000,-4.15850000,-4.37600000,3298.00000000,7270.00000000,-12386.00000000
1570014711260.73974609,0.00036600,-0.00829600,1.00942800,-0.05933324,0.02095348,-9.19100000,14.84150000,6.62400000,3285.00000000,7231.00000000,-12418.00000000
1570014711323.43945312,0.00000000,-0.00841800,1.00576800,-0.06724127,0.04172717,-24.19100000,33.84150000,20.62400000,3285.00000000,7231.00000000,-12418.00000000
1570014711386.30786133,0.00073200,-0.00573400,1.00833000,0.08733434,0.00033912,7.80900000,-10.15850000,-7.37600000,3298.00000000,7223.00000000,-12463.00000000
1570014711449.10156250,0.00109800,-0.00622200,1.00979400,0.12652588,-0.02083719,-12.19100000,9.84150000,5.62400000,3298.00000000,7231.00000000,-12478.00000000
1570014711511.87939453,0.00085400,-0.00719800,1.00735400,-0.03673986,1.78607698,-0.19100000,3.84150000,2.62400000,3304.00000000,7231.00000000,-12478.00000000
1570014711574.59985352,-0.00012200,-0.00671000,1.00942800,0.01078463,-0.14483129,14.80900000,-12.15850000,-22.37600000,3309.00000000,7212.00000000,-12444.00000000
1570014711637.47656250,0.00061000,-0.00841800,1.01016000,-0.13192462,0.14623855,6.80900000,-13.15850000,-6.37600000,3309.00000000,7212.00000000,-12444.00000000
1570014711700.48632812,-0.00048800,-0.00732000,1.00271800,-0.18795241,0.15325912,0.80900000,37.84150000,26.62400000,3274.00000000,7247.00000000,-12410.00000000
1570014711763.37207031,0.00061000,-0.00610000,1.00320600,-0.05528338,-0.16032994,-1.19100000,-12.15850000,-5.37600000,3294.00000000,7262.00000000,-12407.00000000
1570014711826.16479492,-0.00146400,-0.00780800,1.00955000,-0.03158223,0.06942218,-15.19100000,18.84150000,13.62400000,3294.00000000,7262.00000000,-12407.00000000
1570014711888.83691406,0.00036600,-0.00597800,1.00698800,0.07140917,0.00701990,2.80900000,-0.15850000,-2.37600000,3294.00000000,7208.00000000,-12385.00000000
1570014711951.69311523,0.03013400,-0.00732000,1.00820800,-0.00444093,0.02786118,-21.19100000,22.84150000,13.62400000,3332.00000000,7200.00000000,-12437.00000000
1570014712014.50732422,0.00158600,-0.00683200,1.01199000,0.02201828,-0.04869742,-12.19100000,13.84150000,10.62400000,3332.00000000,7200.00000000,-12437.00000000
1570014712077.34790039,-0.00024400,-0.00866200,1.00686600,-0.08502722,0.05571487,-20.19100000,27.84150000,12.62400000,3342.00000000,7246.00000000,-12444.00000000
1570014712140.23046875,0.00170800,-0.00695400,1.00930600,0.16298810,1.71279605,0.80900000,1.84150000,-1.37600000,3333.00000000,7210.00000000,-12450.00000000
1570014712203.10937500,0.00036600,-0.00622200,1.00869600,-0.00293078,-0.25531069,-6.19100000,7.84150000,-2.37600000,3333.00000000,7210.00000000,-12450.00000000
1570014712266.04272461,0.00024400,-0.00768600,1.00796400,-0.18004748,0.02084790,3.80900000,-6.15850000,12.62400000,3301.00000000,7235.00000000,-12478.00000000
