1567422967677.43457031,-0.00048800,-0.01732400,0.99600800,-0.07920086,-0.01841630,-2.56650000,0.21350000,1.02200000,1990.00000000,5445.00000000,-10987.00000000
1567422967891.74438477,0.00122000,-0.01744600,1.00223000,0.19116356,-0.14394342,0.43350000,-8.78650000,-4.97800000,1975.00000000,5414.00000000,-10990.00000000
1567422968109.32275391,0.00231800,-0.01671400,1.00174200,-0.06937405,0.03845753,14.43350000,-15.78650000,-9.97800000,2015.00000000,5422.00000000,-11026.00000000
1567422968327.11499023,0.00085400,-0.01695800,1.00223000,0.38480808,1.75440627,5.43350000,-5.78650000,4.02200000,2013.00000000,5411.00000000,-11004.00000000
1567422968542.25610352,-0.00024400,-0.01695800,0.99942400,0.00855412,0.02363150,-4.56650000,1.21350000,10.02200000,1986.00000000,5410.00000000,-11007.00000000
1567422968758.66992188,0.00024400,-0.01805600,1.00052200,-0.02260162,-0.00416914,3.43350000,-4.78650000,3.02200000,1971.00000000,5420.00000000,-10944.00000000
1567422968980.21337891,0.00085400,-0.01549400,1.00040000,-0.21286387,0.21892261,11.43350000,-17.78650000,-5.97800000,2025.00000000,5436.00000000,-10954.00000000
1567422969198.97167969,-0.03098800,-0.01610400,1.00174200,-0.00801918,0.07974642,-17.56650000,23.21350000,17.02200000,1997.00000000,5430.00000000,-10956.00000000
1567422969414.27368164,0.00061000,-0.01610400,1.00247400,-0.00306470,-0.08795513,26.43350000,-32.78650000,-24.97800000,1982.00000000,5423.00000000,-10940.00000000
1567422969648.01196289,0.00158600,-0.01866600,1.00088800,-0.19113832,-0.02520154,-3.56650000,2.21350000,0.02200000,1985.00000000,5415.00000000,-10964.00000000
1567422969876.01953125,-0.00012200,-0.01610400,1.00113200,-0.00038623,0.01660350,11.43350000,-15.78650000,-6.97800000,1981.00000000,5462.00000000,-11012.00000000
1567422970089.80419922,-0.00036600,-0.01671400,1.00162000,-0.02638687,-0.14412232,2.43350000,-43.78650000,-32.97800000,2002.00000000,5458.00000000,-10976.00000000
1567422970303.75952148,-0.00036600,-0.01634800,1.00198600,0.09533121,0.03054787,-6.56650000,8.21350000,14.02200000,1982.00000000,5436.00000000,-10987.00000000
1567422970519.05517578,0.00170800,-0.01561600,1.00296200,-0.00677499,-0.09141111,-2.56650000,-1.78650000,1.02200000,1987.00000000,5457.00000000,-11012.00000000
1567422970747.31982422,0.00170800,-0.01830000,1.01113600,-0.00899762,0.25157733,-1.56650000,9.21350000,2.02200000,1991.00000000,5439.00000000,-10966.00000000
1567422970961.00463867,0.00097600,-0.01659200,1.00369400,-0.00688804,-0.04593413,17.43350000,-20.78650000,-15.97800000,2035.00000000,5435.00000000,-10929.00000000
1567422971174.89990234,0.00000000,-0.01451800,1.00210800,-0.01733869,-0.26234976,-3.56650000,5.21350000,8.02200000,2016.00000000,5420.00000000,-10972.00000000
1567422971388.76660156,-0.00048800,-0.01659200,1.00198600,-0.05023420,-0.18383994,11.43350000,-12.78650000,-14.97800000,2007.00000000,5439.00000000,-10960.00000000
1567422971603.74902344,-0.00122000,-0.01305400,1.00052200,0.17076419,0.07941670,-9.56650000,15.21350000,5.02200000,1968.00000000,5471.00000000,-10963.00000000
1567422971817.52856445,0.00109800,-0.01720200,1.00345000,-0.19715846,-0.03910127,-39.56650000,51.21350000,29.02200000,2005.00000000,5442.00000000,-10955.00000000
1567422972031.78271484,0.00061000,-0.01525000,1.00101000,0.17737932,-0.02524762,6.43350000,-7.78650000,0.02200000,2000.00000000,5439.00000000,-10974.00000000
1567422972245.67211914,0.00122000,-0.01952000,1.00125400,-0.19960007,-0.10900804,24.43350000,-26.78650000,-20.97800000,2013.00000000,5452.00000000,-10960.00000000
1567422972459.35083008,0.00122000,-0.01415200,1.00332800,-0.36777105,0.10093124,4.43350000,-7.78650000,-10.97800000,1983.00000000,5442.00000000,-10972.00000000
1567422972673.70117188,0.00048800,-0.01659200,1.00076600,-0.03002773,-0.01820854,-0.56650000,-5.78650000,1.02200000,1960.00000000,5415.00000000,-10955.00000000
1567422972887.99462891,0.00158600,-0.01598200,0.99491000,0.06018242,-0.13787408,-12.56650000,18.21350000,12.02200000,1994.00000000,5461.00000000,-10965.00000000
1567422973103.77050781,0.00097600,-0.01659200,0.99454400,-0.00337421,0.13614710,-0.56650000,-17.78650000,-8.97800000,2022.00000000,5428.00000000,-10905.00000000
1567422973316.83618164,0.00146400,-0.01549400,1.00162000,0.03703861,-0.07351626,4.43350000,0.21350000,-6.97800000,1985.00000000,5414.00000000,-10900.00000000
1567422973530.09179688,0.00158600,-0.01708000,1.00198600,-0.13096220,0.09350570,0.43350000,0.21350000,5.02200000,2011.00000000,5389.00000000,-10920.00000000
1567422973743.70751953,0.00085400,-0.01708000,1.00174200,-0.06061785,-0.03924011,-8.56650000,11.21350000,6.02200000,2012.00000000,5398.00000000,-10924.00000000
1567422973960.99072266,0.00146400,-0.01537200,1.00308400,-0.04177032,-0.08834762,3.43350000,-3.78650000,-8.97800000,2016.00000000,5425.00000000,-10903.00000000
1567422974175.24047852,-0.00024400,-0.01732400,1.00357200,-0.06394022,0.02347103,2.43350000,-0.78650000,-3.97800000,1990.00000000,5438.00000000,-11005.00000000
1567422974389.24047852,0.00122000,-0.01488400,1.00247400,0.16204221,-0.10922306,-5.56650000,-9.78650000,-3.97800000,1979.00000000,5437.00000000,-10960.00000000
1567422974603.66625977,-0.00024400,-0.01634800,1.00125400,0.10845374,-1.77700494,-11.56650000,8.21350000,5.02200000,1971.00000000,5423.00000000,-10969.00000000
1567422974817.58520508,0.00219600,-0.01586000,1.00076600,0.00932947,-0.01129971,-13.56650000,23.21350000,14.02200000,1997.00000000,5442.00000000,-10959.00000000
1567422975031.58227539,0.00097600,-0.01537200,1.00357200,-0.30971576,0.03737821,-8.56650000,21.21350000,17.02200000,2012.00000000,5443.00000000,-11006.00000000
